,mean_displacement,SEM,STD,data_set,location,time
31,74.25370168506156,0.4080749405853439,13.058398098731006,170902,Bone Front,5.166666666666667
32,75.64535908469554,0.4346690606676297,13.474740880696519,170902,Bone Front,5.333333333333333
33,77.50828904937094,0.45950090429990903,13.78502712899727,170902,Bone Front,5.5
34,79.22561406311421,0.4889327052235794,14.1790484514838,170902,Bone Front,5.666666666666667
35,80.30320726192099,0.5121552259598819,14.340346326876693,170902,Bone Front,5.833333333333333
36,82.54984784484715,0.5374228409252677,15.047839545907495,170902,Bone Front,6.0
0,0.0,0.0,0.0,190305,In Bone,0.0
1,-2.7569169960474307,0.058662585285094625,1.3492394615571766,190305,In Bone,0.16666666666666666
2,-3.5079051383399213,0.06261952916653049,1.4402491708302012,190305,In Bone,0.3333333333333333
3,-1.9169960474308287,0.0921827958258588,2.1202043039947527,190305,In Bone,0.5
4,-0.15810276679841906,0.1056428450888722,2.4297854370440604,190305,In Bone,0.6666666666666666
5,1.8280632411067188,0.16365690611964884,3.7641088407519234,190305,In Bone,0.8333333333333334
6,3.4189723320158096,0.18123440554643794,4.168391327568073,190305,In Bone,1.0
7,5.41501976284585,0.2160524507494784,4.9692063672380025,190305,In Bone,1.1666666666666667
8,6.551383399209484,0.2312934424030509,5.31974917527017,190305,In Bone,1.3333333333333333
9,7.905138339920947,0.23711756680904394,5.453704036608012,190305,In Bone,1.5
10,9.721074380165287,0.2536961063959472,5.581314340710838,190305,In Bone,1.6666666666666667
11,11.198347107438014,0.2810252564408005,6.182555641697612,190305,In Bone,1.8333333333333333
12,13.376623376623375,0.2957138229838131,6.209990282660075,190305,In Bone,2.0
13,15.275119617224881,0.3737481237239675,7.101214350755383,190305,In Bone,2.1666666666666665
14,16.722488038277515,0.4075737503910618,7.743901257430174,190305,In Bone,2.3333333333333335
15,18.086124401913874,0.4228985705441545,8.035072840338938,190305,In Bone,2.5
16,19.76076555023923,0.4305778273490217,8.180978719631412,190305,In Bone,2.6666666666666665
17,21.614832535885164,0.4726078751860712,8.979549628535352,190305,In Bone,2.8333333333333335
18,22.76315789473684,0.4644649063484363,8.824833220620288,190305,In Bone,3.0
19,24.65909090909091,0.4992698431931814,8.986857177477265,190305,In Bone,3.1666666666666665
20,25.79545454545455,0.5160874909162407,9.289574836492331,190305,In Bone,3.3333333333333335
21,27.19251336898396,0.5781569130444797,9.828667521756154,190305,In Bone,3.5
22,28.475935828877002,0.5855080747182471,9.953637270210198,190305,In Bone,3.6666666666666665
23,29.98579545454545,0.6610546692915386,10.576874708664617,190305,In Bone,3.8333333333333335
24,31.03146853146853,0.8796654857209671,11.435651314372572,190305,In Bone,4.0
25,32.1590909090909,0.9824934205745598,11.789921046894715,190305,In Bone,4.166666666666667
26,33.20247933884298,1.1461891505694146,12.608080656263562,190305,In Bone,4.333333333333333
27,32.6590909090909,1.2768621954289752,12.76862195428975,190305,In Bone,4.5
28,33.31818181818181,1.314265341713671,13.142653417136707,190305,In Bone,4.666666666666667
29,34.38636363636364,1.291183149525982,12.911831495259822,190305,In Bone,4.833333333333333
30,35.88636363636363,1.2900785580538934,12.900785580538932,190305,In Bone,5.0
31,37.323232323232325,1.4825226759874512,13.34270408388706,190305,In Bone,5.166666666666667
32,38.23863636363636,1.7263490680410607,13.810792544328484,190305,In Bone,5.333333333333333
33,38.57954545454545,1.7329399915558754,13.863519932447007,190305,In Bone,5.5
34,37.58522727272727,1.7354523669175186,13.883618935340149,190305,In Bone,5.666666666666667
35,37.07386363636363,1.7267982524810002,13.814386019848001,190305,In Bone,5.833333333333333
36,36.33522727272727,1.7741151725213917,14.192921380171134,190305,In Bone,6.0
0,0.0,0.0,0.0,190314,In Bone,0.0
1,3.3812822327839007,0.06649918934086424,2.0614748695667915,190314,In Bone,0.16666666666666666
2,6.016786328243502,0.08102009804463607,2.5116230393837182,190314,In Bone,0.3333333333333333
3,8.494286581049652,0.09462610704678523,2.933409318450342,190314,In Bone,0.5
4,10.864344220851452,0.10983066918019692,3.4047507445861047,190314,In Bone,0.6666666666666666
5,13.68313277378906,0.1226584398032576,3.8024116339009857,190314,In Bone,0.8333333333333334
6,16.14799271918293,0.14184871755875392,4.397310244321371,190314,In Bone,1.0
7,18.194879832810866,0.1571993196671599,4.715979590014797,190314,In Bone,1.1666666666666667
8,20.08881922675026,0.17230106102763068,5.169031830828921,190314,In Bone,1.3333333333333333
9,21.643155694879827,0.17045941083620125,5.113782325086038,190314,In Bone,1.5
10,23.7460815047022,0.20060303413741776,6.0180910241225325,190314,In Bone,1.6666666666666667
