,Video,Location,Time1,Time2,X0,Y0,Velocity
208,3,Bone Front,0,24,470.02351097178683,375.9796238244514,12.906148871495807
209,3,Bone Front,0,24,509.01253918495297,320.33699059561127,13.23978904233284
210,3,Bone Front,0,24,507.44514106583074,496.6692789968652,11.841703163214401
211,3,Bone Front,0,24,561.5203761755486,346.98275862068965,13.013612107284482
212,3,Bone Front,0,24,572.8840125391849,331.70062695924764,10.95515561045789
213,3,Bone Front,0,24,477.27272727272725,569.7492163009405,12.088038003936493
214,3,Bone Front,0,24,472.1786833855799,628.5266457680251,13.32612502068554
215,3,Bone Front,0,24,463.7539184952978,651.2539184952977,12.457988296021991
216,3,Bone Front,0,24,472.37460815047024,702.782131661442,11.510684152132777
217,3,Bone Front,0,24,532.1316614420062,650.4702194357367,12.969290831573709
218,3,Bone Front,0,24,511.55956112852664,542.9075235109718,9.700007365775537
219,3,Bone Front,0,24,431.62225705329155,614.4200626959248,8.792771880395886
220,3,Bone Front,0,24,478.84012539184954,466.30094043887146,12.066186150728196
221,3,Bone Front,0,24,505.48589341692787,401.2539184952978,10.176424516718429
222,3,Bone Front,0,24,524.4905956112852,422.6097178683386,11.701995104698215
223,3,Bone Front,0,24,485.8934169278997,424.5689655172414,11.752628309944294
224,3,Bone Front,0,24,507.05329153605015,421.0423197492163,13.13664225520946
225,3,In Bone,0,24,282.7194357366771,64.6551724137931,17.985170422940005
226,3,In Bone,0,24,269.3965517241379,71.31661442006269,18.34500918901717
227,3,In Bone,0,24,272.72727272727275,83.46394984326018,17.957135327297934
228,3,In Bone,0,24,269.20062695924764,100.31347962382445,17.595091115303266
229,3,In Bone,0,24,284.87460815047024,121.47335423197492,16.893115080543545
230,3,In Bone,0,24,288.4012539184953,148.31504702194357,18.66851775581533
231,3,In Bone,0,24,282.13166144200625,158.50313479623824,19.534224728261428
232,3,In Bone,0,24,287.2257053291536,179.07523510971785,16.556512098999214
233,3,In Bone,0,24,282.52351097178683,187.69592476489026,14.803749684226954
234,3,In Bone,0,24,286.0501567398119,239.22413793103448,14.305275342029093
235,3,In Bone,0,24,287.0297805642633,275.66614420062695,13.95413877214249
236,3,In Bone,0,24,281.5438871473354,332.87617554858934,11.169430104811305
237,3,In Bone,0,24,275.2742946708464,347.76645768025077,11.139425660111732
238,3,In Bone,0,24,278.2131661442006,383.8166144200627,9.746272457005958
239,3,In Bone,0,24,273.1191222570533,476.6849529780564,9.335383303558933
240,3,In Bone,0,24,276.05799373040753,512.3432601880878,11.26024214831618
241,3,In Bone,0,24,280.95611285266455,545.6504702194358,9.863600684280467
242,3,In Bone,0,24,284.6786833855799,566.8103448275862,7.9945947347582935
243,3,In Bone,0,24,280.17241379310343,613.0485893416928,10.122529343488933
244,3,In Bone,0,24,284.09090909090907,665.5564263322884,8.831024882989356
245,3,In Bone,0,24,286.2460815047022,704.3495297805642,8.531730552430645
246,3,In Bone,0,24,269.98432601880876,706.7006269592476,8.15386051986082
247,3,Further In Bone,0,24,96.98275862068965,89.73354231974922,12.26565705636438
248,3,Further In Bone,0,24,110.6974921630094,101.68495297805643,18.534964279932773
249,3,Further In Bone,0,24,102.46865203761756,113.83228840125392,17.417755676252714
250,3,Further In Bone,0,24,77.39028213166144,116.57523510971787,14.099863565285805
251,3,Further In Bone,0,24,100.11755485893417,180.25078369905955,15.290293014045895
252,3,Further In Bone,0,24,107.3667711598746,222.17868338557994,16.820243763413767
253,3,Further In Bone,0,24,99.7257053291536,248.8244514106583,14.621849583327963
254,3,Further In Bone,0,24,97.5705329153605,306.0344827586207,12.431673358694436
255,3,Further In Bone,0,24,102.07680250783699,313.6755485893417,12.857446073512
256,3,Further In Bone,0,24,92.28056426332289,321.1206896551724,17.966752288167363
257,3,Further In Bone,0,24,94.43573667711598,353.2523510971787,12.017473128959486
258,3,Further In Bone,0,24,109.71786833855799,378.72257053291537,11.922166833645083
259,3,Further In Bone,0,24,99.33385579937304,391.84952978056424,12.099940563318599
260,3,Further In Bone,0,24,98.55015673981191,415.7523510971787,12.618243162800866
261,3,Further In Bone,0,24,97.96238244514106,442.0062695924765,12.793845892054247
262,3,Further In Bone,0,24,103.25235109717867,481.97492163009406,12.911445722596161
263,3,Further In Bone,0,24,100.9012539184953,497.6489028213166,9.241752676387739
264,3,Further In Bone,0,24,93.65203761755485,514.4984326018808,8.798090955845495
265,3,Further In Bone,0,24,97.37460815047022,527.0376175548589,8.405377926768274
266,3,Further In Bone,0,24,99.13793103448276,538.4012539184953,7.142693861213825
267,3,Further In Bone,0,24,106.3871473354232,553.2915360501568,9.57954898883618
268,3,Further In Bone,0,24,102.66457680250784,581.5047021943574,8.787313073797776
269,3,Further In Bone,0,24,105.01567398119123,624.6081504702195,5.293595645025978
270,3,Further In Bone,0,24,92.86833855799372,640.8699059561128,4.709586747281101
271,3,Further In Bone,0,24,106.97492163009404,657.9153605015674,5.411257924657497
272,3,Further In Bone,0,24,85.42319749216301,681.8181818181818,6.880419156603791
273,3,Further In Bone,0,24,90.12539184952978,706.1128526645767,7.39340214111019
274,3,Further In Bone,0,24,95.61128526645768,744.9059561128527,8.364318263071134
