,time,interface_height,interface_width,data_set
81,13.5,94.02792990142382,20.933531385652334,190314
82,13.666666666666664,94.90444536767755,20.20673198026495,190314
83,13.833333333333336,99.28485100275701,17.60844018217542,190314
84,14.0,101.37912150168074,17.677625528060645,190314
85,14.166666666666664,101.63623144616078,17.416552617494133,190314
86,14.333333333333336,100.49533557427195,15.225114581275447,190314
87,14.5,99.1356649167202,17.448596079639422,190314
88,14.666666666666664,94.19571703742872,19.075004620918854,190314
89,14.833333333333336,97.90374664803413,14.887287448203573,190314
90,15.0,99.57179816444454,20.859603572585584,190314
91,15.166666666666664,101.07886089813792,19.50847630107314,190314
92,15.333333333333336,101.14486157797329,21.17490353945539,190314
93,15.5,102.7159421384598,19.89394494437284,190314
94,15.666666666666664,102.7150923442988,19.651341875517527,190314
95,15.833333333333336,104.03822185292893,20.562756847959033,190314
96,16.0,104.453299089776,19.771442487480627,190314
97,16.166666666666668,101.44455565207535,21.36537448276566,190314
0,0.0,0.0,33.897882357058805,200120
1,0.16666666666666666,6.517950440364245,31.133532809561466,200120
2,0.3333333333333333,1.1896054137433223,37.19342659903124,200120
3,0.5,12.457767328456953,28.08083295926435,200120
4,0.6666666666666666,11.683709011295207,29.797294688159283,200120
5,0.8333333333333334,13.201597253321381,32.36687711847493,200120
6,1.0,12.745123650296025,29.816578234276534,200120
7,1.1666666666666667,27.158593322386427,18.251407481964225,200120
8,1.3333333333333333,30.657747424988713,19.35330943236695,200120
9,1.5,32.809872120216944,18.228849020628942,200120
10,1.6666666666666667,30.89621585311244,22.704030567173902,200120
11,1.8333333333333333,33.284756431308104,22.209054728155845,200120
12,2.0,35.51431805742146,21.214186312448422,200120
13,2.1666666666666665,42.48861770413487,20.57526712871563,200120
14,2.333333333333333,46.27854903716974,16.31507482546392,200120
15,2.5,41.33266159128232,22.26566177898965,200120
16,2.6666666666666665,53.54343931930135,18.83066397136297,200120
17,2.833333333333333,53.386699507389096,16.081010130332604,200120
18,3.0,54.65921530576696,17.03036177059747,200120
19,3.1666666666666665,54.43747823058164,15.836859155181672,200120
20,3.333333333333333,57.37939742250086,16.642301101520538,200120
21,3.5,55.95076379559134,16.315109690153214,200120
22,3.6666666666666665,66.88790615514756,20.688655541560248,200120
23,3.8333333333333335,62.376038712245595,19.023015088235532,200120
24,4.0,77.444394685774,18.10902834159169,200120
25,4.166666666666667,71.18071105140075,21.699359463472486,200120
26,4.333333333333333,78.24246156142705,20.65292182566889,200120
27,4.5,78.18318654525547,18.774450410086697,200120
28,4.666666666666667,84.1338881425088,15.976657146944527,200120
29,4.833333333333333,81.78061402199329,17.413068383045086,200120
30,5.0,83.60657063243264,15.411425124933704,200120
31,5.166666666666667,83.24389212320239,15.834188722703527,200120
32,5.333333333333333,83.31361646016819,16.986028767387435,200120
33,5.5,84.15970045280379,17.611834308494313,200120
34,5.666666666666668,79.16536050156742,17.19910203568799,200120
35,5.833333333333332,83.79235706821908,19.42071791169689,200120
36,6.0,81.76083495049009,21.629628715329538,200120
37,6.166666666666668,77.34948002189378,21.548668904509462,200120
38,6.333333333333332,80.79439717370747,20.535863625516306,200120
39,6.5,83.17578494302631,19.92539132325549,200120
40,6.666666666666668,81.53449519828825,21.84924232374084,200120
41,6.833333333333332,83.04292929292933,22.5204823678543,200120
42,7.0,82.06255908842115,22.129762073479167,200120
43,7.166666666666668,83.17435438125095,22.02471100131599,200120
44,7.333333333333332,82.04035428173358,23.05266624645669,200120
45,7.5,80.41536050156742,22.82017215339055,200120
46,7.666666666666668,83.19886052644677,24.22958214043135,200120
47,7.833333333333332,81.38864009553663,24.95539124530038,200120
48,8.0,77.83873214907692,25.601360765206365,200120
49,8.166666666666666,78.59748967507585,26.667101187506233,200120
50,8.333333333333334,81.95495596357671,27.783746641409408,200120
51,8.5,81.24409115788421,27.5067225002618,200120
52,8.666666666666666,81.21473354231978,30.11208204087645,200120
53,8.833333333333334,82.8766731352938,28.281104615763315,200120
54,9.0,81.56428820221925,31.369017660263964,200120
55,9.166666666666666,81.53014131462406,34.407927160383394,200120
56,9.333333333333334,79.62438423645324,33.07166930240256,200120
57,9.5,86.10880977260284,36.48177864452167,200120
58,9.666666666666666,81.66225058466432,33.7870651815418,200120
59,9.833333333333334,82.52487933522411,33.992160875602465,200120
60,10.0,87.00365726227791,36.42603217483111,200120
61,10.166666666666666,78.03204458376865,35.737435562414944,200120
62,10.333333333333334,78.08976464148873,35.462162378305436,200120
63,10.5,85.98882917848425,37.55258126734661,200120
64,10.666666666666666,86.61280290590639,36.62958369614764,200120
65,10.833333333333336,84.38181071801763,36.138769092973256,200120
66,11.0,90.33792357068216,42.32991666998364,200120
67,11.166666666666664,88.54431009603422,41.84819969265422,200120
68,11.333333333333336,91.0376548738617,40.15291808815958,200120
69,11.5,87.5531173807036,37.53537794751799,200120
70,11.666666666666664,91.00189082947702,44.37105567152744,200120
71,11.833333333333336,85.03495546598992,43.534605997939856,200120
72,12.0,82.78262924814646,45.95681704134611,200120
0,0.0,0.0,19.862260077157206,170902
1,0.16666666666666666,1.324945663411313,18.842394625382568,170902
2,0.3333333333333333,7.607995855713511,23.954123863889734,170902
3,0.5,9.753270756132224,23.917206734347968,170902
4,0.6666666666666666,16.38832167514545,21.4225667776184,170902
5,0.8333333333333334,23.92842657183849,25.4975631771885,170902
6,1.0,33.94889390937908,27.15098364132385,170902
7,1.1666666666666667,37.15279134273544,26.634048271305513,170902
8,1.3333333333333333,44.34756550167367,27.579894204870186,170902
9,1.5,46.949337622453754,26.6141858584066,170902
10,1.6666666666666667,49.114304871220035,25.070600541505733,170902
11,1.8333333333333333,63.3029594740999,26.056013566807767,170902
12,2.0,68.91885196150076,24.32689822091486,170902
13,2.1666666666666665,70.78001709422881,22.235954565181828,170902
14,2.333333333333333,75.17641326743377,22.703978590308328,170902
15,2.5,80.7959583678347,23.04631839881225,170902
16,2.6666666666666665,81.0522765148736,22.553840992738166,170902
17,2.833333333333333,92.20378340830713,29.960558711330403,170902
18,3.0,90.98349304780695,22.000139171344863,170902
19,3.1666666666666665,96.97512824641865,22.741041596190477,170902
20,3.333333333333333,102.03574415319885,28.824179884479275,170902
21,3.5,108.45648197467243,28.11627769157145,170902
22,3.6666666666666665,108.12806442319992,22.641586121703554,170902
23,3.8333333333333335,117.28429176310362,29.42903276338223,170902
24,4.0,121.40086601866129,30.164386499716567,170902
25,4.166666666666667,114.63837066780252,28.604059790411863,170902
26,4.333333333333333,117.68711145329212,28.501778138395228,170902
27,4.5,122.51229263083746,27.71192662512661,170902
28,4.666666666666667,126.06287068066605,27.35071138530095,170902
29,4.833333333333333,129.95877946824942,28.37054759981739,170902
30,5.0,135.23751989483006,27.797934228864374,170902
31,5.166666666666667,136.8585654251276,27.361047031959487,170902
32,5.333333333333333,139.2286348343032,30.14684007504656,170902
33,5.5,141.97579683340692,28.086062669098553,170902
34,5.666666666666668,144.99857230474467,30.042647604590677,170902
35,5.833333333333332,148.01856861401757,27.267306883460158,170902
36,6.0,151.6519656933882,29.107482893740798,170902
37,6.166666666666668,153.66646116748302,27.675845174664243,170902
38,6.333333333333332,157.44612157611198,27.51328580553064,170902
39,6.5,161.068957839635,29.702893147649533,170902
40,6.666666666666668,165.42199908462342,31.777455325966677,170902
41,6.833333333333332,168.1276324620104,33.03207128368532,170902
42,7.0,167.58450478984616,28.772202362443004,170902
43,7.166666666666668,171.90149633261777,32.637580305559005,170902
44,7.333333333333332,171.39600645527878,27.73156392013523,170902
45,7.5,177.01793369459256,31.511224467948974,170902
46,7.666666666666668,179.3016108658567,31.44489590121941,170902
47,7.833333333333332,181.70415676887944,31.750010984224506,170902
48,8.0,184.7605203988908,32.136133991029354,170902
49,8.166666666666666,188.01261644292026,32.835074723272164,170902
50,8.333333333333334,190.5660311437665,33.076516014872844,170902
51,8.5,192.6022834866002,32.06869363165218,170902
52,8.666666666666666,193.061401059766,32.0422117692828,170902
53,8.833333333333334,193.84695106864345,32.20059566713178,170902
54,9.0,195.9951639403881,32.855338018648055,170902
55,9.166666666666666,197.8313166145296,31.056253634981264,170902
56,9.333333333333334,199.96086939812244,30.421001639798643,170902
57,9.5,198.2408062936745,30.165780647536632,170902
58,9.666666666666666,198.5073676380393,30.335247372501694,170902
59,9.833333333333334,198.50784406582196,30.453104711583034,170902
60,10.0,199.97786198903512,31.42406187222768,170902
61,10.166666666666666,201.140742801732,32.0490662551113,170902
62,10.333333333333334,205.40000717817858,36.37753382894878,170902
63,10.5,205.78575487282387,34.81078281308494,170902
64,10.666666666666666,206.96221387732487,35.96315311205144,170902
65,10.833333333333336,209.15108191985146,35.49550791675333,170902
66,11.0,210.61927353656472,36.56728485031753,170902
67,11.166666666666664,210.96976557529763,39.443866021654785,170902
68,11.333333333333336,212.77066259352668,33.85803936378681,170902
69,11.5,214.689951915732,36.38968258649231,170902
70,11.666666666666664,214.8200167003819,33.810610903406825,170902
71,11.833333333333336,215.00367961057415,34.53829753490042,170902
72,12.0,213.6383963949028,35.876356720698475,170902
73,12.166666666666664,215.32876216756847,36.17880462331615,170902
74,12.333333333333336,214.66247791360212,39.10111465548787,170902
75,12.5,211.47533485726692,37.10266539508027,170902
76,12.666666666666664,217.08662187610264,34.26250532890949,170902
77,12.833333333333336,221.5432861638067,36.77699132037027,170902
78,13.0,220.4887132670209,38.14906602183056,170902
79,13.166666666666664,222.4590597665948,36.951316854921295,170902
80,13.333333333333336,224.22176315758546,37.7821519541741,170902
81,13.5,225.53995942741005,39.403276794425466,170902
82,13.666666666666664,226.962493381624,37.41104821326121,170902
83,13.833333333333336,228.77236312309208,39.48338410463511,170902
